batch_size,context_size,concurrency,k,routing_interval,strategy,configuration_order,repeat,request_index,latency_seconds,queue_seconds,service_seconds,actual_batch_size,semantics,request_id,task_id,task_type,step,state_sha256
4,128,1,2,1,dynamic,29,2,6,2.070658457989339,1.7843509999802336,0.28627041599247605,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,dynamic,29,2,7,2.452770125004463,2.073039958020672,0.3796650829608552,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,2,1,batched,30,0,0,0.25307674997020513,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,2,1,batched,30,0,1,0.5805223749484867,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,2,1,batched,30,0,2,1.041835457959678,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,2,1,batched,30,0,3,1.3879635829944164,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,2,1,batched,30,0,4,1.641508457949385,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,,2,1,batched,30,0,5,1.9435229169903323,,,1,offline completion from common arrival,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,,2,1,batched,30,0,6,2.214157541980967,,,1,offline completion from common arrival,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,,2,1,batched,30,0,7,2.6157286249799654,,,1,offline completion from common arrival,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,2,1,batched,30,1,0,0.41710158402565867,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,2,1,batched,30,1,1,0.8662039590417407,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,2,1,batched,30,1,2,1.4630981250084005,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,2,1,batched,30,1,3,1.9763512090430595,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,2,1,batched,30,1,4,2.523479292052798,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,,2,1,batched,30,1,5,2.875639250036329,,,1,offline completion from common arrival,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,,2,1,batched,30,1,6,3.159427084028721,,,1,offline completion from common arrival,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,,2,1,batched,30,1,7,3.4681902500451542,,,1,offline completion from common arrival,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,2,1,batched,30,2,0,0.2609847909770906,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,2,1,batched,30,2,1,0.6792247499688528,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,2,1,batched,30,2,2,1.756312707962934,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,2,1,batched,30,2,3,4.137620082998183,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,2,1,batched,30,2,4,5.601371457974892,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,,2,1,batched,30,2,5,5.940178415970877,,,1,offline completion from common arrival,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,,2,1,batched,30,2,6,6.211436415964272,,,1,offline completion from common arrival,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,,2,1,batched,30,2,7,6.556366624950897,,,1,offline completion from common arrival,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,2,1,dynamic,31,0,0,0.2486749580129981,4.9333961214870214e-05,0.24715137504972517,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,2,1,dynamic,31,0,1,0.5622717500082217,0.24719249998452142,0.31362854200415313,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,2,1,dynamic,31,0,2,0.987383832980413,0.5608262090245262,0.4245007499703206,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,2,1,dynamic,31,0,3,2.252854165970348,0.9853455409756862,1.2603664589696564,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,2,1,dynamic,31,0,4,4.163887457980309,2.245794249989558,1.9156307090306655,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,2,1,dynamic,31,0,5,5.070895999961067,4.16148304194212,0.9080403330153786,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,2,1,dynamic,31,0,6,5.353332083032001,5.069535417016596,0.28225583297898993,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,2,1,dynamic,31,0,7,6.365130582998972,5.351800665957853,1.0131937920232303,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,2,1,dynamic,31,1,0,0.522200542036444,6.912497337907553e-05,0.5206244169967249,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,2,1,dynamic,31,1,1,0.8579306669998914,0.5206822500331327,0.33584883296862245,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,2,1,dynamic,31,1,2,1.3070812920341268,0.8565319170593284,0.4486728749470785,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,2,1,dynamic,31,1,3,1.6379094159929082,1.3052302079740912,0.33132845803629607,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,2,1,dynamic,31,1,4,1.8953110830043443,1.6365623740130104,0.2570675000315532,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,2,1,dynamic,31,1,5,2.1769748750375584,1.8936405420536175,0.28201591700781137,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,2,1,dynamic,31,1,6,2.412361124996096,2.1756676670047455,0.2352621250320226,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,2,1,dynamic,31,1,7,2.6909741669660434,2.4109377919812687,0.2800000419956632,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,2,1,dynamic,31,2,0,0.231435458001215,5.270796827971935e-05,0.22998699999880046,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,2,1,dynamic,31,2,1,0.5099990000016987,0.23003537498880178,0.27863287494983524,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,2,1,dynamic,31,2,2,1.5720945830107667,0.5086721670231782,1.0562806249945424,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,2,1,dynamic,31,2,3,2.5239322500419803,1.5654032910242677,0.9565743339480832,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,2,1,dynamic,31,2,4,2.794746415980626,2.5219813330331817,0.2713398329797201,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,2,1,dynamic,31,2,5,3.085013500007335,2.7933300840086304,0.29027324996422976,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,2,1,dynamic,31,2,6,3.380279208009597,3.0836129580275156,0.2951537909684703,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,2,1,dynamic,31,2,7,3.6929303749930114,3.3787812920636497,0.31408549996558577,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,single,32,0,0,1.2003939999849536,0.0029776250012218952,1.1941257499856874,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,single,32,0,1,1.62677558301948,1.1927865000325255,0.43212966597639024,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,single,32,0,2,1.996619958023075,1.624989167030435,0.3700899579562247,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,single,32,0,3,2.3739309580414556,1.995118958002422,0.37730183301027864,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,single,32,0,4,2.717057084024418,2.3724737919983454,0.3430292500415817,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,single,32,0,5,3.0163142080418766,2.71554341702722,0.29922362498473376,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,single,32,0,6,3.2673947910079733,3.01479600003222,0.2510141659877263,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,single,32,0,7,3.55185716698179,3.265839792031329,0.2858918749843724,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,single,32,1,0,0.25541970803169534,0.0001403330243192613,0.25369595899246633,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,single,32,1,1,0.546859041962307,0.2523740420001559,0.2930517079657875,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,single,32,1,2,1.250158916984219,0.5454419580055401,0.7027747919782996,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,single,32,1,3,2.0110378329991363,1.2482925420044921,0.7597399579826742,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,single,32,1,4,4.0019658749806695,2.0082330830045976,1.9848714169929735,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,single,32,1,5,6.156901166017633,3.994023041042965,2.159242416964844,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,single,32,1,6,7.361635708017275,6.153524500026833,1.2060434159939177,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,single,32,1,7,8.6111264579813,7.35959504096536,1.251019042043481,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,single,32,2,0,0.8886069579748437,0.00015899998834356666,0.8868079169769771,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,single,32,2,1,1.2281386670074426,0.8846450839773752,0.34202983300201595,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,single,32,2,2,1.6030598329962231,1.2266863329568878,0.3744799590203911,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,single,32,2,3,1.911912957963068,1.6012289999634959,0.3091982080368325,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,single,32,2,4,2.1902016670210287,1.9104509169701487,0.27824629202950746,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,single,32,2,5,2.4938457080279477,2.1887280420050956,0.30363091599429026,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,single,32,2,6,2.8297470419784077,2.4923871249775402,0.33569812501082197,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,single,32,2,7,3.2243118749465793,2.8281151249539107,0.39608583302469924,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,dynamic,33,0,0,0.2435559169971384,4.554202314466238e-05,0.241950707975775,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,dynamic,33,0,1,0.9800440840190277,0.2419935839716345,0.7357257080147974,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,dynamic,33,0,2,2.0367218750179745,0.9777617509826086,1.0573993329890072,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,dynamic,33,0,3,2.3495972499949858,2.0351702920161188,0.3130843749968335,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,dynamic,33,0,4,2.6038307499838993,2.3482588750193827,0.25413291703443974,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,dynamic,33,0,5,3.474122832994908,2.602401958021801,0.8667379169492051,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,dynamic,33,0,6,5.135145832959097,3.469183290959336,1.6604842920205556,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,dynamic,33,0,7,7.128018333052751,5.129779333015904,1.998103041027207,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,dynamic,33,1,0,0.4078054999699816,5.9208949096500874e-05,0.4062595409923233,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,dynamic,33,1,1,0.774416625034064,0.40630820801015943,0.36653191701043397,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,dynamic,33,1,2,1.5755212080548517,0.772845458064694,0.8007453329628333,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,dynamic,33,1,3,1.9157746250275522,1.5736142920795828,0.3408224579761736,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,dynamic,33,1,4,2.169696125027258,1.9144403329701163,0.25387791701359674,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,dynamic,33,1,5,2.5449103330029175,2.1683268330525607,0.37292841699672863,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,dynamic,33,1,6,2.949914458033163,2.5413135830312967,0.40719670901307836,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,dynamic,33,1,7,3.7937545829918236,2.9485214999876916,0.8451592919882387,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,4,3,1,dynamic,33,2,0,0.29670174996135756,5.2541960030794144e-05,0.2951677499804646,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,4,3,1,dynamic,33,2,1,0.6339065830106847,0.2952132500358857,0.33714916597818956,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,4,3,1,dynamic,33,2,2,1.0424329589586705,0.6323694159509614,0.4086153340176679,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,4,3,1,dynamic,33,2,3,1.5326504159602337,1.0409918339573778,0.4890114580048248,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,4,3,1,dynamic,33,2,4,2.318959249998443,1.5300087500363588,0.7865868750377558,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,4,3,1,dynamic,33,2,5,2.923552083026152,2.3166459160274826,0.6054942499613389,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,4,3,1,dynamic,33,2,6,3.23630074999528,2.9221501670544967,0.3125955839641392,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,4,3,1,dynamic,33,2,7,3.560300792043563,3.234755041077733,0.3254980839556083,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,1,1,batched,34,0,0,0.44331775000318885,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,1,1,batched,34,0,1,0.8482792919967324,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,1,1,batched,34,0,2,1.6706239170162007,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,1,1,batched,34,0,3,2.494305458967574,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,1,1,batched,34,0,4,2.8555589169845916,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,,1,1,batched,34,0,5,3.1757339169853367,,,1,offline completion from common arrival,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,,1,1,batched,34,0,6,3.4526785839698277,,,1,offline completion from common arrival,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,,1,1,batched,34,0,7,3.8086664589936845,,,1,offline completion from common arrival,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,1,1,batched,34,1,0,0.25364504096796736,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,1,1,batched,34,1,1,0.5541197079583071,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,1,1,batched,34,1,2,0.8288974579772912,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,1,1,batched,34,1,3,1.1352258749539033,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,1,1,batched,34,1,4,1.3829892079811543,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,,1,1,batched,34,1,5,1.6808309580083005,,,1,offline completion from common arrival,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,,1,1,batched,34,1,6,1.924614040995948,,,1,offline completion from common arrival,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,,1,1,batched,34,1,7,2.2601661249645986,,,1,offline completion from common arrival,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,,1,1,batched,34,2,0,0.27001095801824704,,,1,offline completion from common arrival,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,,1,1,batched,34,2,1,0.642879625025671,,,1,offline completion from common arrival,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,,1,1,batched,34,2,2,0.9993419999955222,,,1,offline completion from common arrival,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,,1,1,batched,34,2,3,1.3574323750217445,,,1,offline completion from common arrival,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,,1,1,batched,34,2,4,2.2822867080103606,,,1,offline completion from common arrival,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
